file,symbol,profile,decision_time,candidate_id,outcome,strategy,strategy_family,strategy_subtype,direction,ranking_role,ranking_outcome,entry_status,entry_mode,higher_timeframe_conflict,higher_timeframe_relationship,higher_timeframe_severity,final_score,final_rank_score,target_quality,gross_tp1_r,net_tp1_r,mfe_r,mae_r,realized_r,reached_0_5r,reached_1r,reached_1_5r,reached_2r,reached_3r,tp1_progress_ratio,reason_codes,loss_family
REUSDT_standard_5m_24_20260722T180000Z.json,REUSDT,standard,2026-07-22T07:59:59.999000+00:00,breakout_retest:long:0,stop,breakout_retest,break_retest,breakout_retest,long,primary,accepted,PULLBACK_PREFERRED,retest,True,countertrend_scalp,strong,66.00303618709806,46.996903,54.75,9.767499050366675,9.456388281548103,2.9799993132140914,2.704913298820903,-1.3046503493883455,True,True,True,True,False,0.31513081152,STRATEGY_OUTSIDE_ROUTE_PRIORITY|PREFERRED_DIRECTION_CONFLICT|ENVIRONMENT_ROUTE_WARNING|SCORE_AND_CONFLICT_REQUIREMENTS_MET,MEANINGFUL_MFE_THEN_STOP
REUSDT_standard_5m_24_20260722T180000Z.json,REUSDT,standard,2026-07-22T09:59:59.999000+00:00,breakout_continuation:short:0,stop,breakout_continuation,break_continuation,breakout_continuation,short,primary,accepted,PULLBACK_PREFERRED,retest,False,with_trend,none,69.55678477376595,59.795702,72.75,6.878529597583795,6.628797975332974,2.8875801037720428,1.4828265238842735,-1.2544588200093787,True,True,True,True,False,0.435611420731,STRATEGY_OUTSIDE_ROUTE_PRIORITY|ENVIRONMENT_ROUTE_WARNING|SCORE_AND_CONFLICT_REQUIREMENTS_MET,MEANINGFUL_MFE_THEN_STOP
REUSDT_standard_5m_24_20260722T180000Z.json,REUSDT,standard,2026-07-22T13:59:59.999000+00:00,breakout_retest:long:0,stop,breakout_retest,break_retest,breakout_retest,long,primary,accepted,PULLBACK_PREFERRED,retest,True,countertrend_scalp,strong,67.31624629733682,48.669878,70.5,7.501058733902938,7.221848438802748,4.72285998422731,4.765024323677926,-1.274109739859828,True,True,True,True,True,0.65396830524,STRATEGY_OUTSIDE_ROUTE_PRIORITY|PREFERRED_DIRECTION_CONFLICT|ENVIRONMENT_ROUTE_WARNING|SCORE_AND_CONFLICT_REQUIREMENTS_MET,MEANINGFUL_MFE_THEN_STOP
REUSDT_standard_5m_24_20260722T180000Z.json,REUSDT,standard,2026-07-22T15:59:59.999000+00:00,breakout_continuation:short:0,stop,breakout_continuation,break_continuation,breakout_continuation,short,primary,accepted,PULLBACK_PREFERRED,retest,False,with_trend,none,68.33970085281412,57.294769,97.75,2.7783476791477026,2.4355644712530897,2.4197841658915165,2.81605054882801,-1.345050296502109,True,True,True,True,False,0.993520883743,STRATEGY_OUTSIDE_ROUTE_PRIORITY|ENVIRONMENT_ROUTE_WARNING|SCORE_AND_CONFLICT_REQUIREMENTS_MET,NEAR_TARGET_REVERSAL
SOLUSDT_environment_15m_20_20260722T180000Z.json,SOLUSDT,environment,2026-07-22T02:59:59.999000+00:00,breakout_retest:short:0,missed_entry,,,,,geometry_rejected,,,,,,,,,,2.4136008538382407,1.2921734368093052,0.0,0.0,0.0,False,False,False,False,False,0.0,,
SOLUSDT_environment_15m_20_20260722T180000Z.json,SOLUSDT,environment,2026-07-22T07:59:59.999000+00:00,breakout_retest:short:0,stop,,,,,geometry_rejected,,,,,,,,,,7.803032828795065,4.8877851752832395,4.63881029226338,1.0830105950000914,-3.9205295532093363,True,True,True,True,True,0.949061819599,,NEAR_TARGET_REVERSAL
SOLUSDT_environment_15m_20_20260722T180000Z.json,SOLUSDT,environment,2026-07-22T12:59:59.999000+00:00,breakout_continuation:short:0,stop,,,,,geometry_rejected,,,,,,,,,,4.811385571819634,2.336729592713634,2.5454763875739057,1.6165190139535206,-3.4781428904491114,True,True,True,True,False,1.08933288452,,NEAR_TARGET_REVERSAL
SOLUSDT_environment_15m_20_20260722T180000Z.json,SOLUSDT,environment,2026-07-22T12:59:59.999000+00:00,breakout_retest:short:0,stop,,,,,geometry_rejected,,,,,,,,,,7.778610667391185,5.618615516097435,2.8376563706242544,7.616417449723292,-3.165262397694448,True,True,True,True,False,0.505045480064,,MEANINGFUL_MFE_THEN_STOP
SOLUSDT_micro_1m_20_20260722T180000Z.json,SOLUSDT,micro,2026-07-22T16:59:59.999000+00:00,breakout_retest:short:0,missed_entry,,,,,geometry_rejected,,,,,,,,,,5.840973998755312,4.06245394168916,0.0,0.0,0.0,False,False,False,False,False,0.0,,
SOLUSDT_micro_1m_20_20260722T180000Z.json,SOLUSDT,micro,2026-07-22T17:19:59.999000+00:00,breakout_retest:short:0,missed_entry,,,,,geometry_rejected,,,,,,,,,,3.3800516336190727,2.3728933921061426,0.0,0.0,0.0,False,False,False,False,False,0.0,,
SOLUSDT_micro_1m_20_20260722T180000Z.json,SOLUSDT,micro,2026-07-22T17:39:59.999000+00:00,breakout_retest:short:0,target,,,,,geometry_rejected,,,,,,,,,,1.5692989931293118,0.9796819754308003,1.3962196048281446,0.6039312698028269,0.9796821009746892,True,True,False,False,False,1.425176373398,,
SOLUSDT_standard_5m_24_20260722T180000Z.json,SOLUSDT,standard,2026-07-22T07:59:59.999000+00:00,breakout_retest:short:0,stop,,,,,geometry_rejected,,,,,,,,,,7.803032828795065,4.8877851752832395,1.6719402025711538,1.0830105950000914,-3.9205295532093363,True,True,True,False,False,0.342064993164,,MODERATE_MFE_THEN_STOP
SOLUSDT_standard_5m_24_20260722T180000Z.json,SOLUSDT,standard,2026-07-22T09:59:59.999000+00:00,breakout_continuation:long:0,target,,,,,geometry_rejected,,,,,,,,,,1.8216942831748113,-1.5668756868445108,1.5020849835320986,0.3608506279426371,-1.5668755411090003,True,True,True,False,False,0.824553821904,,
SOLUSDT_standard_5m_24_20260722T180000Z.json,SOLUSDT,standard,2026-07-22T11:59:59.999000+00:00,breakout_retest:short:0,stop,,,,,geometry_rejected,,,,,,,,,,3.676219310505956,1.956988558833985,1.892724798691673,3.126725071419709,-2.722036563258503,True,True,True,False,False,0.96716191321,,NEAR_TARGET_REVERSAL
SOLUSDT_standard_5m_24_20260722T180000Z.json,SOLUSDT,standard,2026-07-22T13:59:59.999000+00:00,momentum_breakout:long:0,target,,,,,geometry_rejected,,,,,,,,,,0.5118578100211401,0.24142858054158683,1.5065895921259087,0.23678964171658443,0.24142862149019664,True,True,True,False,False,6.2403116845,,
SOLUSDT_standard_5m_24_20260722T180000Z.json,SOLUSDT,standard,2026-07-22T13:59:59.999000+00:00,momentum_breakout:long:1,stop,,,,,geometry_rejected,,,,,,,,,,5.189623231235266,4.084328559433027,2.558719606872381,1.0420170101370276,-2.1015809778635037,True,True,True,True,False,0.626472520425,,MEANINGFUL_MFE_THEN_STOP
SOLUSDT_standard_5m_24_20260722T180000Z.json,SOLUSDT,standard,2026-07-22T13:59:59.999000+00:00,momentum_breakout:long:2,stop,,,,,geometry_rejected,,,,,,,,,,2.081852635772268,1.5312181572862698,0.9214655850509976,1.0226863163956859,-1.5487854469045057,True,False,False,False,False,0.601785957583,,LOW_MFE_THEN_STOP
SOLUSDT_standard_5m_24_20260722T180000Z.json,SOLUSDT,standard,2026-07-22T15:59:59.999000+00:00,breakout_retest:short:0,missed_entry,,,,,geometry_rejected,,,,,,,,,,8.86912291646875,7.1261185353096925,0.0,0.0,0.0,False,False,False,False,False,0.0,,
SUIUSDT_environment_15m_20_20260722T180000Z.json,SUIUSDT,environment,2026-07-22T02:59:59.999000+00:00,breakout_retest:short:0,missed_entry,,,,,geometry_rejected,,,,,,,,,,1.1412234800565861,0.5998575482076957,0.0,0.0,0.0,False,False,False,False,False,0.0,,
SUIUSDT_environment_15m_20_20260722T180000Z.json,SUIUSDT,environment,2026-07-22T12:59:59.999000+00:00,breakout_continuation:long:0,missed_entry,,,,,geometry_rejected,,,,,,,,,,2.031919851471591,-0.3578931862260655,0.0,0.0,0.0,False,False,False,False,False,0.0,,
SUIUSDT_micro_1m_20_20260722T180000Z.json,SUIUSDT,micro,2026-07-22T16:59:59.999000+00:00,breakout_retest:short:0,missed_entry,,,,,geometry_rejected,,,,,,,,,,9.558349933839365,7.9484704511271325,0.0,0.0,0.0,False,False,False,False,False,0.0,,
SUIUSDT_micro_1m_20_20260722T180000Z.json,SUIUSDT,micro,2026-07-22T17:19:59.999000+00:00,momentum_breakout:short:0,target,,,,,geometry_rejected,,,,,,,,,,0.509890465340545,0.3696726067400778,0.4802700260320942,0.02288465896713948,0.36967264753131673,False,False,False,False,False,1.299176669506,,
SUIUSDT_micro_1m_20_20260722T180000Z.json,SUIUSDT,micro,2026-07-22T17:19:59.999000+00:00,momentum_breakout:short:1,missed_entry,,,,,geometry_rejected,,,,,,,,,,0.8619619782507463,0.6889086539921399,0.0,0.0,0.0,False,False,False,False,False,0.0,,
SUIUSDT_micro_1m_20_20260722T180000Z.json,SUIUSDT,micro,2026-07-22T17:19:59.999000+00:00,breakout_retest:short:0,missed_entry,,,,,geometry_rejected,,,,,,,,,,19.003856155121476,17.157356735215743,0.0,0.0,0.0,False,False,False,False,False,0.0,,
SUIUSDT_micro_1m_20_20260722T180000Z.json,SUIUSDT,micro,2026-07-22T17:39:59.999000+00:00,breakout_retest:short:0,missed_entry,,,,,geometry_rejected,,,,,,,,,,18.763923708016296,16.947106794987608,0.0,0.0,0.0,False,False,False,False,False,0.0,,
SUIUSDT_standard_5m_24_20260722T180000Z.json,SUIUSDT,standard,2026-07-22T09:59:59.999000+00:00,breakout_retest:short:0,stop,,,,,geometry_rejected,,,,,,,,,,7.361048137134754,4.705342308918928,3.1264681168733452,1.115083801465015,-3.660722537098199,True,True,True,True,True,0.664450726772,,MEANINGFUL_MFE_THEN_STOP
SUIUSDT_standard_5m_24_20260722T180000Z.json,SUIUSDT,standard,2026-07-22T11:59:59.999000+00:00,breakout_continuation:short:0,stop,,,,,geometry_rejected,,,,,,,,,,6.306080813606851,2.925057038094876,1.0622749741398347,5.103814802525424,-4.385407504000223,True,True,False,False,False,0.363163849561,,MODERATE_MFE_THEN_STOP
SUIUSDT_standard_5m_24_20260722T180000Z.json,SUIUSDT,standard,2026-07-22T11:59:59.999000+00:00,breakout_retest:short:0,stop,,,,,geometry_rejected,,,,,,,,,,13.632262935297714,10.248512707198678,4.852350391420313,1.3090634675819093,-4.392529665860282,True,True,True,True,True,0.473468739324,,MEANINGFUL_MFE_THEN_STOP
SUIUSDT_standard_5m_24_20260722T180000Z.json,SUIUSDT,standard,2026-07-22T13:59:59.999000+00:00,momentum_breakout:long:0,target,,,,,geometry_rejected,,,,,,,,,,2.352359915040964,1.7139017592763297,3.2189674126118906,0.2836221933421413,1.7139019474650712,True,True,True,True,True,1.878151647368,,
SUIUSDT_standard_5m_24_20260722T180000Z.json,SUIUSDT,standard,2026-07-22T13:59:59.999000+00:00,breakout_continuation:long:0,target,,,,,geometry_rejected,,,,,,,,,,5.562560995660282,3.5905903337679277,3.9412948688743614,0.5692279840376159,3.590590778772717,True,True,True,True,True,1.097673224319,,
SUIUSDT_standard_5m_24_20260722T180000Z.json,SUIUSDT,standard,2026-07-22T15:59:59.999000+00:00,breakout_retest:short:0,stop,,,,,geometry_rejected,,,,,,,,,,1.795471658032738,0.048628932380203826,1.384356456609473,1.835553682883392,-2.7485200886474743,True,True,False,False,False,28.46775343094,,NEAR_TARGET_REVERSAL
TACUSDT_environment_15m_20_20260722T180000Z.json,TACUSDT,environment,2026-07-22T02:59:59.999000+00:00,momentum_breakout:long:0,target,,,,,geometry_rejected,,,,,,,,,,0.9849549465197768,0.9318750643121936,1.5404072752788944,0.07268383715667573,0.9318751431085935,True,True,True,False,False,1.653019094803,,
TACUSDT_environment_15m_20_20260722T180000Z.json,TACUSDT,environment,2026-07-22T02:59:59.999000+00:00,momentum_breakout:long:1,target,,,,,geometry_rejected,,,,,,,,,,6.212071991884432,6.020793261734759,6.936752298749409,0.3887735527889943,6.020793758700527,True,True,True,True,True,1.152132617281,,
TACUSDT_environment_15m_20_20260722T180000Z.json,TACUSDT,environment,2026-07-22T12:59:59.999000+00:00,momentum_breakout:long:0,stop,momentum_breakout,break_continuation,momentum_breakout,long,primary,accepted,CONFIRMATION_AT_CMP,market_near,True,mixed,moderate,60.31954185147654,50.309547,70.5,6.594629598489952,6.364542971798637,1.658378119181432,2.313569397874988,-1.2255299289322181,True,True,True,False,False,0.260565153936,STRATEGY_OUTSIDE_ROUTE_PRIORITY|ENVIRONMENT_ROUTE_WARNING|SCORE_AND_CONFLICT_REQUIREMENTS_MET,MODERATE_MFE_THEN_STOP
TACUSDT_environment_15m_20_20260722T180000Z.json,TACUSDT,environment,2026-07-22T12:59:59.999000+00:00,breakout_retest:long:0,stop,,,,,geometry_rejected,,,,,,,,,,12.688149512406422,12.280098624087431,3.780218139865874,3.0818931019700146,-1.399838078611518,True,True,True,True,True,0.307832881118,,MEANINGFUL_MFE_THEN_STOP
TACUSDT_micro_1m_20_20260722T180000Z.json,TACUSDT,micro,2026-07-22T16:59:59.999000+00:00,breakout_retest:long:0,target,,,,,geometry_rejected,,,,,,,,,,3.530522219655659,3.1261630564754346,4.0847048570168,0.8550535374917374,3.1261633389172254,True,True,True,True,True,1.306619259208,,
TACUSDT_micro_1m_20_20260722T180000Z.json,TACUSDT,micro,2026-07-22T17:19:59.999000+00:00,breakout_retest:long:0,stop,,,,,geometry_rejected,,,,,,,,,,2.039831065953728,1.5990343085541046,1.2321423545717944,1.5687268024076544,-1.4389729387600358,True,True,False,False,False,0.770554045014,,MODERATE_MFE_THEN_STOP
TACUSDT_micro_1m_20_20260722T180000Z.json,TACUSDT,micro,2026-07-22T17:39:59.999000+00:00,breakout_retest:long:0,missed_entry,,,,,geometry_rejected,,,,,,,,,,3.309127790794504,2.8375248312201147,0.0,0.0,0.0,False,False,False,False,False,0.0,,
TACUSDT_standard_5m_24_20260722T180000Z.json,TACUSDT,standard,2026-07-22T09:59:59.999000+00:00,breakout_retest:long:0,stop,,,,,geometry_rejected,,,,,,,,,,0.7775304893818888,0.3009999954510223,1.2009951181148697,1.0155378081723738,-1.475464055637211,True,True,False,False,False,3.990017064005,,NEAR_TARGET_REVERSAL
TACUSDT_standard_5m_24_20260722T180000Z.json,TACUSDT,standard,2026-07-22T13:59:59.999000+00:00,breakout_continuation:short:0,stop,breakout_continuation,break_continuation,breakout_continuation,short,primary,accepted,PULLBACK_PREFERRED,retest,True,mixed,moderate,64.61923731499789,44.624356,72.75,7.270756980676259,6.89747906097022,1.6615999841390194,1.5219043713920015,-1.378240453894466,True,True,True,False,False,0.240899605414,STRATEGY_OUTSIDE_ROUTE_PRIORITY|PREFERRED_DIRECTION_CONFLICT|ENVIRONMENT_ROUTE_WARNING|SCORE_AND_CONFLICT_REQUIREMENTS_MET,MODERATE_MFE_THEN_STOP
VANRYUSDT_environment_15m_20_20260722T180000Z.json,VANRYUSDT,environment,2026-07-22T02:59:59.999000+00:00,breakout_continuation:long:0,stop,,,,,geometry_rejected,,,,,,,,,,0.928740170070481,0.17781393941835788,1.5398436848425903,3.4131664675144617,-1.7497690665500434,True,True,True,False,False,8.659859231956,,NEAR_TARGET_REVERSAL
VANRYUSDT_environment_15m_20_20260722T180000Z.json,VANRYUSDT,environment,2026-07-22T02:59:59.999000+00:00,range_reversal:short:0,stop,,,,,geometry_rejected,,,,,,,,,,8.225984363481272,7.479436479345195,4.133430043134864,3.1769494261246343,-1.752083554754139,True,True,True,True,True,0.552639233524,,MEANINGFUL_MFE_THEN_STOP
VANRYUSDT_micro_1m_20_20260722T180000Z.json,VANRYUSDT,micro,2026-07-22T17:19:59.999000+00:00,breakout_retest:long:0,missed_entry,,,,,geometry_rejected,,,,,,,,,,5.478857622294199,4.328662778787241,0.0,0.0,0.0,False,False,False,False,False,0.0,,
VANRYUSDT_micro_1m_20_20260722T180000Z.json,VANRYUSDT,micro,2026-07-22T17:39:59.999000+00:00,breakout_retest:long:0,missed_entry,,,,,geometry_rejected,,,,,,,,,,1.4382733771620602,0.9049035046652406,0.0,0.0,0.0,False,False,False,False,False,0.0,,
VANRYUSDT_standard_5m_24_20260722T180000Z.json,VANRYUSDT,standard,2026-07-22T09:59:59.999000+00:00,breakout_retest:long:0,missed_entry,,,,,geometry_rejected,,,,,,,,,,8.251347172143431,7.532718305351062,0.0,0.0,0.0,False,False,False,False,False,0.0,,
