file,symbol,profile,decision_time,candidate_id,outcome,strategy,strategy_family,strategy_subtype,direction,replay_source,geometry_state,ranking_role,ranking_outcome,entry_status,entry_mode,higher_timeframe_conflict,higher_timeframe_relationship,higher_timeframe_severity,final_score,final_rank_score,target_quality,gross_tp1_r,net_tp1_r,pre_exit_mfe_r,pre_exit_mae_r,counterfactual_path_mfe_r,counterfactual_path_mae_r,post_exit_additional_mfe_r,realized_r,first_exit_event,first_stop_touch_candle,first_stop_touch_time,first_tp1_touch_candle,first_tp1_touch_time,same_candle_stop_target_ambiguous,reached_0_5r,reached_1r,reached_1_5r,reached_2r,reached_3r,tp1_progress_ratio,reason_codes,forensic_family
BTWUSDT_environment_15m_20_20260722T180000Z.json,BTWUSDT,environment,2026-07-22T12:59:59.999000+00:00,breakout_continuation:short:0,stop,breakout_continuation,,,short,geometry_rejected,GEOMETRY_REJECTED,geometry_rejected,,,,,,,,,,5.8360386550999275,5.019556722980219,3.9518439474063967,5.077542919508729,27.872115645908355,5.634795942855179,23.92027169850196,-1.8205836353127005,stop,1,2026-07-22T13:14:59.999000+00:00,0,,False,True,True,True,True,True,0.787289429227,,INVALID_GEOMETRY
BTWUSDT_environment_15m_20_20260722T180000Z.json,BTWUSDT,environment,2026-07-22T12:59:59.999000+00:00,breakout_retest:short:0,stop,breakout_retest,,,short,geometry_rejected,GEOMETRY_REJECTED,geometry_rejected,,,,,,,,,,6.198190389518847,5.3814911663584875,4.270117457935591,4.758694076256949,28.234267380327275,5.272644208436259,23.964149922391684,-1.8210182173940928,stop,1,2026-07-22T13:14:59.999000+00:00,0,,False,True,True,True,True,True,0.793482201482,,INVALID_GEOMETRY
BTWUSDT_micro_1m_20_20260722T180000Z.json,BTWUSDT,micro,2026-07-22T17:19:59.999000+00:00,breakout_retest:short:0,target,breakout_retest,,,short,geometry_rejected,GEOMETRY_REJECTED,geometry_rejected,,,,,,,,,,5.51142676821548,4.805301352941352,8.689795431048257,0.5019316921480016,14.000087289036143,0.4430407369947664,5.310291857987886,4.80530179385548,target,0,,12,2026-07-22T17:31:59.999000+00:00,False,True,True,True,True,True,1.80837678905,,
BTWUSDT_micro_1m_20_20260722T180000Z.json,BTWUSDT,micro,2026-07-22T17:39:59.999000+00:00,momentum_breakout:short:0,expired,momentum_breakout,break_continuation,momentum_breakout,short,retained_primary,VALID_GEOMETRY,primary,accepted_with_conflict_warning,CONFIRMATION_AT_CMP,market_near,True,mixed,moderate,56.99114448680416,45.357276,79.75,1.767043510856942,1.6520423815171554,0.3566238848422412,0.6401617158980273,0.38286581932650454,0.6332011627323046,0.02624193448426332,-0.2192024702975176,expired,0,,0,,False,False,False,False,False,False,0.215868484267,STRATEGY_OUTSIDE_ROUTE_PRIORITY|ENVIRONMENT_ROUTE_WARNING|ACCEPTED_WITH_WARNING|WARNING_THRESHOLD_BAND,
BTWUSDT_micro_1m_20_20260722T180000Z.json,BTWUSDT,micro,2026-07-22T17:39:59.999000+00:00,momentum_breakout:short:1,missed_entry,momentum_breakout,,,short,geometry_rejected,TARGET_TOO_DISTANT,geometry_rejected,,,,,,,,,,12.958283253391993,12.383074633791741,0.0,0.0,6.064981752536389,0.0,6.064981752536389,0.0,,,,,,,False,False,False,False,False,0.0,,
BTWUSDT_micro_1m_20_20260722T180000Z.json,BTWUSDT,micro,2026-07-22T17:39:59.999000+00:00,breakout_retest:short:0,missed_entry,breakout_retest,,,short,geometry_rejected,TARGET_TOO_DISTANT,geometry_rejected,,,,,,,,,,13.78006978658454,13.205328095064372,0.0,0.0,6.086768285729018,0.0,6.086768285729018,0.0,,,,,,,False,False,False,False,False,0.0,,
BTWUSDT_standard_5m_24_20260722T180000Z.json,BTWUSDT,standard,2026-07-22T09:59:59.999000+00:00,breakout_retest:short:0,missed_entry,breakout_retest,,,short,geometry_rejected,GEOMETRY_REJECTED,geometry_rejected,,,,,,,,,,5.72491183339257,5.073260019852958,0.0,0.0,17.958969997902514,0.0,17.958969997902514,0.0,,,,,,,False,False,False,False,False,0.0,,
BTWUSDT_standard_5m_24_20260722T180000Z.json,BTWUSDT,standard,2026-07-22T11:59:59.999000+00:00,momentum_breakout:long:0,target,momentum_breakout,,,long,geometry_rejected,TARGET_BELOW_MINIMUM_NET_R,geometry_rejected,,,,,,,,,,0.2356741558138281,0.1582240866404182,0.3874821492949214,0.34777456396032586,0.46192134539510676,1.7345617867897682,0.07443919610018535,0.15822410549435978,target,0,,3,2026-07-22T12:14:59.999000+00:00,False,False,False,False,False,False,2.448945400933,,
BTWUSDT_standard_5m_24_20260722T180000Z.json,BTWUSDT,standard,2026-07-22T11:59:59.999000+00:00,momentum_breakout:long:1,stop,momentum_breakout,,,long,geometry_rejected,TARGET_BELOW_MINIMUM_NET_R,geometry_rejected,,,,,,,,,,1.1466893971334569,1.0125807145351073,0.31497042504286654,1.0147605627115757,1.5397399766250206,2.276126065938844,1.224769551582154,-1.1328207489600624,stop,8,2026-07-22T12:39:59.999000+00:00,0,,False,False,False,False,False,False,0.311057104408,,INVALID_GEOMETRY
BTWUSDT_standard_5m_24_20260722T180000Z.json,BTWUSDT,standard,2026-07-22T11:59:59.999000+00:00,breakout_continuation:long:0,stop,breakout_continuation,,,long,geometry_rejected,STOP_TOO_TIGHT,geometry_rejected,,,,,,,,,,6.832811471889879,6.017805602673236,2.498025804648517,2.38720094635432,5.842548939732029,17.2305680595484,3.344523135083512,-1.8103062623336192,stop,1,2026-07-22T12:04:59.999000+00:00,0,,False,True,True,True,True,False,0.415105766052,,INVALID_GEOMETRY
BTWUSDT_standard_5m_24_20260722T180000Z.json,BTWUSDT,standard,2026-07-22T13:59:59.999000+00:00,momentum_breakout:short:0,target,momentum_breakout,break_continuation,momentum_breakout,short,score_or_collision_rejected,GEOMETRY_REJECTED,rejected,rejected_below_score_threshold,CONFIRMATION_AT_CMP,momentum_continuation,True,mixed,moderate,44.27451214544847,32.816034,50.767,3.3105014784659956,3.06141333169871,4.546912412848896,0.11199567390732848,5.799265909734489,0.07483647462592508,1.2523534968855925,3.0614135965388356,target,0,,18,2026-07-22T15:29:59.999000+00:00,False,True,True,True,True,True,1.485233099944,STRATEGY_OUTSIDE_ROUTE_PRIORITY|ENVIRONMENT_ROUTE_WARNING|SCORE_BELOW_WARNING_THRESHOLD,
BTWUSDT_standard_5m_24_20260722T180000Z.json,BTWUSDT,standard,2026-07-22T13:59:59.999000+00:00,momentum_breakout:short:0,target,momentum_breakout,,,short,geometry_rejected,TARGET_BELOW_MINIMUM_NET_R,geometry_rejected,,,,,,,,,,0.2800098125758786,0.20646454675410458,0.6952634325563475,0.7286055466659922,1.019052104784346,0.7252713178194886,0.32378867222799845,0.2064645691548869,target,0,,18,2026-07-22T15:29:59.999000+00:00,False,True,False,False,False,False,3.367471284958,,
BTWUSDT_standard_5m_24_20260722T180000Z.json,BTWUSDT,standard,2026-07-22T13:59:59.999000+00:00,breakout_continuation:short:0,stop,breakout_continuation,,,short,geometry_rejected,STOP_TOO_TIGHT,geometry_rejected,,,,,,,,,,16.13489820088764,15.420444908552339,3.171693570723586,1.5474219868220715,13.62502514741622,3.406256286853962,10.453331576692634,-1.724734311255897,stop,2,2026-07-22T14:09:59.999000+00:00,0,,False,True,True,True,True,True,0.205681067539,,INVALID_GEOMETRY
BTWUSDT_standard_5m_24_20260722T180000Z.json,BTWUSDT,standard,2026-07-22T15:59:59.999000+00:00,trend_pullback:short:0,stop,trend_pullback,trend_pullback,,short,retained_primary,VALID_GEOMETRY,primary,accepted,PULLBACK_PREFERRED,retest,True,mixed,moderate,61.74995742397851,56.013684,95.5,3.479511276800765,2.866885324665385,0.39802632966621027,3.1088135792875393,8.582794482775105,6.0311528797879355,8.184768153108894,-1.6153137389015448,stop,1,2026-07-22T16:04:59.999000+00:00,0,,False,False,False,False,False,False,0.138835804223,LOWER_ROUTE_PRIORITY|ENVIRONMENT_ROUTE_WARNING|SCORE_AND_CONFLICT_REQUIREMENTS_MET,POST_STOP_RECOVERY_ONLY
BULLAUSDT_environment_15m_20_20260722T180000Z.json,BULLAUSDT,environment,2026-07-22T02:59:59.999000+00:00,breakout_retest:long:0,stop,breakout_retest,,,long,geometry_rejected,GEOMETRY_REJECTED,geometry_rejected,,,,,,,,,,5.23291221079825,4.729523403404882,4.568396292706203,2.509914692446543,24.610213854352555,20.51710687297655,20.04181756164635,-1.4996491400668641,stop,2,2026-07-22T03:29:59.999000+00:00,0,,False,True,True,True,True,True,0.965931638993,,INVALID_GEOMETRY
BULLAUSDT_environment_15m_20_20260722T180000Z.json,BULLAUSDT,environment,2026-07-22T07:59:59.999000+00:00,breakout_retest:long:0,stop,breakout_retest,,,long,geometry_rejected,STOP_TOO_TIGHT,geometry_rejected,,,,,,,,,,1.0822028282654728,0.7128539849321898,2.4827640549923258,7.556529064754561,19.4534685822886,9.713643127899163,16.970704527296274,-1.3680996016363076,same_candle_ambiguous_stop_first,1,2026-07-22T08:14:59.999000+00:00,1,2026-07-22T08:14:59.999000+00:00,True,True,True,True,True,False,3.482850776556,,AMBIGUOUS_SAME_CANDLE
BULLAUSDT_environment_15m_20_20260722T180000Z.json,BULLAUSDT,environment,2026-07-22T12:59:59.999000+00:00,breakout_retest:long:0,missed_entry,breakout_retest,,,long,geometry_rejected,GEOMETRY_REJECTED,geometry_rejected,,,,,,,,,,6.644137586308202,6.185891916539738,0.0,0.0,41.080419612587605,0.0,41.080419612587605,0.0,,,,,,,False,False,False,False,False,0.0,,
BULLAUSDT_micro_1m_20_20260722T180000Z.json,BULLAUSDT,micro,2026-07-22T17:19:59.999000+00:00,compression_expansion:short:0,stop,compression_expansion,compression_expansion,,short,retained_primary,VALID_GEOMETRY,primary,accepted_with_conflict_warning,PULLBACK_PREFERRED,retest,True,countertrend_scalp,strong,59.606497428766346,38.076747,97.75,10.938213630623194,10.530048962797512,1.532655375693324,1.0285450386550414,4.8287134197098815,1.0305181078649168,3.2960580440165574,-1.4153276760040712,stop,20,2026-07-22T17:39:59.999000+00:00,0,,False,True,True,True,False,False,0.145550640943,STRATEGY_OUTSIDE_ROUTE_PRIORITY|PREFERRED_DIRECTION_CONFLICT|ENVIRONMENT_ROUTE_WARNING|ACCEPTED_WITH_WARNING|OPPOSING_DIRECTION_WARNING,MODERATE_PROFIT_AVAILABLE_THEN_STOP
BULLAUSDT_micro_1m_20_20260722T180000Z.json,BULLAUSDT,micro,2026-07-22T17:19:59.999000+00:00,breakout_retest:long:0,missed_entry,breakout_retest,break_retest,breakout_retest,long,score_or_collision_rejected,VALID_GEOMETRY,rejected,rejected_below_score_threshold,PULLBACK_PREFERRED,scaled_entry,False,with_trend,none,36.444485038408914,26.031184,58.8939,3.6068133775272093,3.1960164720202955,0.0,0.0,6.109500210913414,0.0,6.109500210913414,0.0,,,,,,,False,False,False,False,False,0.0,STRATEGY_OUTSIDE_ROUTE_PRIORITY|ENVIRONMENT_ROUTE_WARNING|SCORE_BELOW_WARNING_THRESHOLD,
BULLAUSDT_micro_1m_20_20260722T180000Z.json,BULLAUSDT,micro,2026-07-22T17:39:59.999000+00:00,breakout_retest:long:0,stop,breakout_retest,break_retest,breakout_retest,long,score_or_collision_rejected,VALID_GEOMETRY,rejected,rejected_below_score_threshold,PULLBACK_PREFERRED,pullback,False,with_trend,none,45.66312879953448,34.197897,71.4484,2.9893725264373576,2.580917461322776,2.0594772161822523,1.296809737554802,2.960471190128981,2.4440786995413837,0.9009939739467288,-1.4060615215987085,stop,17,2026-07-22T17:56:59.999000+00:00,0,,False,True,True,True,True,False,0.797963223174,STRATEGY_OUTSIDE_ROUTE_PRIORITY|ENVIRONMENT_ROUTE_WARNING|SCORE_BELOW_WARNING_THRESHOLD,GENUINE_PROFIT_AVAILABLE_THEN_STOP
BULLAUSDT_standard_5m_24_20260722T180000Z.json,BULLAUSDT,standard,2026-07-22T07:59:59.999000+00:00,breakout_retest:long:0,stop,breakout_retest,,,long,geometry_rejected,STOP_TOO_TIGHT,geometry_rejected,,,,,,,,,,1.0822028282654728,0.7128539849321898,2.4827640549923258,2.4258829495030767,19.4534685822886,7.959427253049465,16.970704527296274,-1.3680996016363076,same_candle_ambiguous_stop_first,1,2026-07-22T08:04:59.999000+00:00,1,2026-07-22T08:04:59.999000+00:00,True,True,True,True,True,False,3.482850776556,,AMBIGUOUS_SAME_CANDLE
BULLAUSDT_standard_5m_24_20260722T180000Z.json,BULLAUSDT,standard,2026-07-22T09:59:59.999000+00:00,breakout_retest:long:0,stop,breakout_retest,,,long,geometry_rejected,STOP_TOO_TIGHT,geometry_rejected,,,,,,,,,,5.968896532572592,5.6932957740327,3.7078749983740957,3.1663282250771587,5.756411542739931,5.138273390499419,2.0485365443658354,-1.271419500620359,stop,5,2026-07-22T10:24:59.999000+00:00,0,,False,True,True,True,True,True,0.651270396891,,INVALID_GEOMETRY
BULLAUSDT_standard_5m_24_20260722T180000Z.json,BULLAUSDT,standard,2026-07-22T11:59:59.999000+00:00,breakout_continuation:long:0,stop,breakout_continuation,,,long,geometry_rejected,GEOMETRY_REJECTED,geometry_rejected,,,,,,,,,,2.06954864624634,1.708910632150448,1.8960755160337006,1.285922563142434,22.432885325979,9.146894016743115,20.5368098099453,-1.3587963649081576,same_candle_ambiguous_stop_first,1,2026-07-22T12:04:59.999000+00:00,1,2026-07-22T12:04:59.999000+00:00,True,True,True,True,False,False,1.109522920837,,AMBIGUOUS_SAME_CANDLE
BULLAUSDT_standard_5m_24_20260722T180000Z.json,BULLAUSDT,standard,2026-07-22T11:59:59.999000+00:00,breakout_retest:long:0,stop,breakout_retest,,,long,geometry_rejected,GEOMETRY_REJECTED,geometry_rejected,,,,,,,,,,7.777414912560365,7.421109153630615,1.8996123644069611,2.589587975333717,28.897031097587973,2.682748245134141,26.99741873318101,-1.3510393899822315,stop,5,2026-07-22T12:24:59.999000+00:00,0,,False,True,True,True,False,False,0.255974184597,,INVALID_GEOMETRY
BULLAUSDT_standard_5m_24_20260722T180000Z.json,BULLAUSDT,standard,2026-07-22T13:59:59.999000+00:00,breakout_retest:long:0,missed_entry,breakout_retest,break_retest,breakout_retest,long,score_or_collision_rejected,VALID_GEOMETRY,rejected,rejected_below_score_threshold,PULLBACK_PREFERRED,pullback,False,with_trend,none,27.129954304055424,17.144075,57.6162,3.445030971260755,3.0648857892889887,0.0,0.0,12.836305281940138,0.0,12.836305281940138,0.0,,,,,,,False,False,False,False,False,0.0,STRATEGY_OUTSIDE_ROUTE_PRIORITY|ENVIRONMENT_ROUTE_WARNING|SCORE_BELOW_WARNING_THRESHOLD,
BULLAUSDT_standard_5m_24_20260722T180000Z.json,BULLAUSDT,standard,2026-07-22T15:59:59.999000+00:00,breakout_continuation:short:0,target,breakout_continuation,break_continuation,breakout_continuation,short,score_or_collision_rejected,VALID_GEOMETRY,rejected,rejected_below_score_threshold,PULLBACK_PREFERRED,retest,True,countertrend_scalp,strong,45.860727626406614,23.463243,63.0891,4.954232021977078,4.4824305980601595,6.690679451951621,0.10393308675193672,15.192978200729634,3.038595640145927,8.502298748778014,4.482430994398721,target,0,,1,2026-07-22T16:04:59.999000+00:00,False,True,True,True,True,True,1.492645408687,STRATEGY_OUTSIDE_ROUTE_PRIORITY|PREFERRED_DIRECTION_CONFLICT|ENVIRONMENT_ROUTE_WARNING|SCORE_BELOW_WARNING_THRESHOLD,
EPICUSDT_environment_15m_20_20260722T180000Z.json,EPICUSDT,environment,2026-07-22T02:59:59.999000+00:00,breakout_continuation:short:0,stop,breakout_continuation,break_continuation,breakout_continuation,short,retained_primary,VALID_GEOMETRY,primary,accepted,PULLBACK_PREFERRED,retest,False,with_trend,none,71.08694958403419,58.789245,97.75,7.177852912146536,6.910330111844416,4.561423861782291,1.9014044953437421,5.320055687826228,21.19577742292682,0.7586318260439366,-1.2724295920494062,stop,2,2026-07-22T03:29:59.999000+00:00,0,,False,True,True,True,True,True,0.660087693056,CANONICAL_ROUTE_ALIGNMENT|PREFERRED_DIRECTION_CONFLICT|ENVIRONMENT_ROUTE_WARNING|SCORE_AND_CONFLICT_REQUIREMENTS_MET,GENUINE_PROFIT_AVAILABLE_THEN_STOP
EPICUSDT_environment_15m_20_20260722T180000Z.json,EPICUSDT,environment,2026-07-22T12:59:59.999000+00:00,breakout_retest:long:0,target,breakout_retest,,,long,geometry_rejected,GEOMETRY_REJECTED,geometry_rejected,,,,,,,,,,4.351063552535824,4.214102805803272,4.627573987614756,0.5655899182080901,6.6320175734686995,2.376792425173742,2.0044435858539433,4.21410315388836,target,0,,7,2026-07-22T14:44:59.999000+00:00,False,True,True,True,True,True,1.098116064288,,
EPICUSDT_micro_1m_20_20260722T180000Z.json,EPICUSDT,micro,2026-07-22T16:59:59.999000+00:00,breakout_retest:long:0,stop,breakout_retest,break_retest,breakout_retest,long,score_or_collision_rejected,VALID_GEOMETRY,rejected,rejected_below_score_threshold,PULLBACK_PREFERRED,retest,True,countertrend_scalp,strong,33.76647567712978,24.263412,67.9818,5.176015053964234,4.773855381093966,1.1900854067579811,1.57573465718305,6.400448722643937,1.6140261996232677,5.210363315885956,-1.398454143837897,stop,20,2026-07-22T17:19:59.999000+00:00,0,,False,True,True,False,False,False,0.249292303967,STRATEGY_OUTSIDE_ROUTE_PRIORITY|ENVIRONMENT_ROUTE_WARNING|SCORE_BELOW_WARNING_THRESHOLD,MODERATE_PROFIT_AVAILABLE_THEN_STOP
EPICUSDT_micro_1m_20_20260722T180000Z.json,EPICUSDT,micro,2026-07-22T17:39:59.999000+00:00,breakout_retest:long:0,stop,breakout_retest,break_retest,breakout_retest,long,score_or_collision_rejected,VALID_GEOMETRY,rejected,rejected_below_score_threshold,PULLBACK_PREFERRED,retest,True,countertrend_scalp,strong,35.94384894713142,26.378718,64.8409,2.869788662074451,2.450600389218704,1.4681508910852783,1.1054389896027472,3.9825638575727114,1.1127751954982605,2.5144129664874333,-1.4168664796584922,stop,1,2026-07-22T17:40:59.999000+00:00,0,,False,True,True,False,False,False,0.599098448504,STRATEGY_OUTSIDE_ROUTE_PRIORITY|ENVIRONMENT_ROUTE_WARNING|SCORE_BELOW_WARNING_THRESHOLD,MODERATE_PROFIT_AVAILABLE_THEN_STOP
EPICUSDT_standard_5m_24_20260722T180000Z.json,EPICUSDT,standard,2026-07-22T11:59:59.999000+00:00,breakout_retest:long:0,stop,breakout_retest,break_retest,breakout_retest,long,score_or_collision_rejected,VALID_GEOMETRY,rejected,rejected_below_score_threshold,PULLBACK_PREFERRED,pullback,True,mixed,moderate,51.23693059595254,40.53458,95.5,4.9101035265193875,4.608703715190838,1.560264390000451,15.60780619851332,3.0402661341155413,47.52491100940201,1.4800017441150903,-1.2978538292126613,stop,2,2026-07-22T12:09:59.999000+00:00,0,,False,True,True,True,False,False,0.338547341383,STRATEGY_OUTSIDE_ROUTE_PRIORITY|ENVIRONMENT_ROUTE_WARNING|SCORE_BELOW_WARNING_THRESHOLD,MODERATE_PROFIT_AVAILABLE_THEN_STOP
EPICUSDT_standard_5m_24_20260722T180000Z.json,EPICUSDT,standard,2026-07-22T13:59:59.999000+00:00,breakout_retest:long:0,stop,breakout_retest,,,long,geometry_rejected,STOP_TOO_TIGHT,geometry_rejected,,,,,,,,,,1.4376883334211037,1.2249045919591344,2.091356089004683,3.803284373688153,2.992738979774529,8.860854626391266,0.9013828907698462,-1.211321208461942,same_candle_ambiguous_stop_first,1,2026-07-22T14:04:59.999000+00:00,1,2026-07-22T14:04:59.999000+00:00,True,True,True,True,True,False,1.707362436824,,AMBIGUOUS_SAME_CANDLE
EPICUSDT_standard_5m_24_20260722T180000Z.json,EPICUSDT,standard,2026-07-22T15:59:59.999000+00:00,breakout_retest:long:0,stop,breakout_retest,,,long,geometry_rejected,STOP_TOO_TIGHT,geometry_rejected,,,,,,,,,,1.7529129030828083,1.4296512470464169,4.531630848172229,2.2507967891306206,6.954592322120129,2.317966642250766,2.4229614739478995,-1.321609988294518,same_candle_ambiguous_stop_first,1,2026-07-22T16:04:59.999000+00:00,1,2026-07-22T16:04:59.999000+00:00,True,True,True,True,True,True,3.169745668767,,AMBIGUOUS_SAME_CANDLE
ERAUSDT_environment_15m_20_20260722T180000Z.json,ERAUSDT,environment,2026-07-22T02:59:59.999000+00:00,breakout_retest:short:0,stop,breakout_retest,,,short,geometry_rejected,STOP_TOO_TIGHT,geometry_rejected,,,,,,,,,,9.720441001935082,9.369569574888441,6.0187886111296764,6.005762014618483,19.872164369143707,55.63542512029054,13.853375758014032,-1.3573037716478131,stop,6,2026-07-22T04:29:59.999000+00:00,0,,False,True,True,True,True,True,0.642376211951,,INVALID_GEOMETRY
ERAUSDT_environment_15m_20_20260722T180000Z.json,ERAUSDT,environment,2026-07-22T07:59:59.999000+00:00,compression_expansion:long:0,stop,compression_expansion,compression_expansion,,long,score_or_collision_rejected,VALID_GEOMETRY,rejected,rejected_below_score_threshold,MISSED_ENTRY,retest,True,countertrend_scalp,strong,49.8205325573745,32.980921,52.372,5.687549603186863,5.507633450739386,46.80851317435909,9.725263371254186,49.19155906796713,20.380386078086225,2.3830458936080348,-1.1759037026855748,same_candle_ambiguous_stop_first,2,2026-07-22T08:29:59.999000+00:00,2,2026-07-22T08:29:59.999000+00:00,True,True,True,True,True,True,8.498843213336,STRATEGY_OUTSIDE_ROUTE_PRIORITY|PREFERRED_DIRECTION_CONFLICT|ENVIRONMENT_ROUTE_WARNING|SCORE_BELOW_WARNING_THRESHOLD,AMBIGUOUS_SAME_CANDLE
ERAUSDT_environment_15m_20_20260722T180000Z.json,ERAUSDT,environment,2026-07-22T12:59:59.999000+00:00,breakout_continuation:short:0,stop,breakout_continuation,break_continuation,breakout_continuation,short,retained_primary,VALID_GEOMETRY,primary,accepted,PULLBACK_PREFERRED,retest,False,with_trend,none,69.9104271362938,60.840653,97.75,3.2836182877483653,3.0628803319727695,2.0990657158869155,4.992995953796447,11.595863439019913,9.907145462463642,9.496797723132998,-1.2233082067482428,stop,1,2026-07-22T13:14:59.999000+00:00,0,,False,True,True,True,True,False,0.685324102929,STRATEGY_OUTSIDE_ROUTE_PRIORITY|ENVIRONMENT_ROUTE_WARNING|SCORE_AND_CONFLICT_REQUIREMENTS_MET,GENUINE_PROFIT_AVAILABLE_THEN_STOP
ERAUSDT_environment_15m_20_20260722T180000Z.json,ERAUSDT,environment,2026-07-22T12:59:59.999000+00:00,breakout_retest:short:0,stop,breakout_retest,,,short,geometry_rejected,TARGET_BELOW_MINIMUM_NET_R,geometry_rejected,,,,,,,,,,0.6754871906225187,0.4531843561886474,2.0990657158869155,4.992995953796447,11.595863439019913,9.907145462463642,9.496797723132998,-1.2233082067482428,same_candle_ambiguous_stop_first,1,2026-07-22T13:14:59.999000+00:00,1,2026-07-22T13:14:59.999000+00:00,True,True,True,True,True,False,4.63181415515,,AMBIGUOUS_SAME_CANDLE
ERAUSDT_micro_1m_20_20260722T180000Z.json,ERAUSDT,micro,2026-07-22T16:59:59.999000+00:00,momentum_breakout:short:0,expired,momentum_breakout,break_continuation,momentum_breakout,short,retained_primary,VALID_GEOMETRY,primary,accepted,CONFIRMATION_AT_CMP,market_near,False,with_trend,none,65.98079898520938,59.997499,70.5,4.904458349511441,4.577112345118389,1.0679599018152874,0.8362710070034449,1.1817971926533868,4.786278630246069,0.11383729083809935,-0.38941399767839285,expired,0,,0,,False,True,True,False,False,False,0.233326128198,STRATEGY_OUTSIDE_ROUTE_PRIORITY|SCORE_AND_CONFLICT_REQUIREMENTS_MET,
ERAUSDT_micro_1m_20_20260722T180000Z.json,ERAUSDT,micro,2026-07-22T16:59:59.999000+00:00,breakout_continuation:short:0,stop,breakout_continuation,,,short,geometry_rejected,STOP_TOO_TIGHT,geometry_rejected,,,,,,,,,,16.14630414462643,15.82371782842679,1.4872307474272488,1.956106964213711,2.836313262368055,3.1317625605314015,1.349082514940806,-1.3328741786864324,stop,1,2026-07-22T17:00:59.999000+00:00,0,,False,True,True,False,False,False,0.093987441103,,INVALID_GEOMETRY
ERAUSDT_standard_5m_24_20260722T180000Z.json,ERAUSDT,standard,2026-07-22T07:59:59.999000+00:00,compression_expansion:long:0,stop,compression_expansion,compression_expansion,,long,score_or_collision_rejected,VALID_GEOMETRY,rejected,rejected_below_score_threshold,MISSED_ENTRY,retest,True,countertrend_scalp,strong,49.8205325573745,32.980921,52.372,5.687549603186863,5.507633450739386,6.654463594330712,9.725263371254186,49.19155906796713,20.380386078086225,42.53709547363641,-1.1759037026855748,same_candle_ambiguous_stop_first,6,2026-07-22T08:29:59.999000+00:00,6,2026-07-22T08:29:59.999000+00:00,True,True,True,True,True,True,1.208225575258,STRATEGY_OUTSIDE_ROUTE_PRIORITY|PREFERRED_DIRECTION_CONFLICT|ENVIRONMENT_ROUTE_WARNING|SCORE_BELOW_WARNING_THRESHOLD,AMBIGUOUS_SAME_CANDLE
ERAUSDT_standard_5m_24_20260722T180000Z.json,ERAUSDT,standard,2026-07-22T09:59:59.999000+00:00,breakout_retest:short:0,stop,breakout_retest,,,short,geometry_rejected,STOP_TOO_TIGHT,geometry_rejected,,,,,,,,,,2.2972280794737747,2.1792013884697305,1.466115228988604,2.5786261329325932,2.629592993099774,3.5093824703450323,1.1634777641111702,-1.1200051078517201,stop,2,2026-07-22T10:09:59.999000+00:00,0,,False,True,True,False,False,False,0.672776383471,,INVALID_GEOMETRY
ERAUSDT_standard_5m_24_20260722T180000Z.json,ERAUSDT,standard,2026-07-22T11:59:59.999000+00:00,breakout_retest:short:0,missed_entry,breakout_retest,,,short,geometry_rejected,STOP_TOO_TIGHT,geometry_rejected,,,,,,,,,,6.177577194496863,5.941945113272582,0.0,0.0,13.510466352724968,0.0,13.510466352724968,0.0,,,,,,,False,False,False,False,False,0.0,,
ERAUSDT_standard_5m_24_20260722T180000Z.json,ERAUSDT,standard,2026-07-22T13:59:59.999000+00:00,breakout_retest:short:0,stop,breakout_retest,,,short,geometry_rejected,TARGET_BELOW_MINIMUM_NET_R,geometry_rejected,,,,,,,,,,1.3592772906658026,1.057638556786053,1.0064176653759898,3.5946336318994443,11.654544177375321,10.219751481672558,10.648126511999331,-1.3030543802541708,stop,1,2026-07-22T14:04:59.999000+00:00,0,,False,True,True,False,False,False,0.951570514254,,INVALID_GEOMETRY
ERAUSDT_standard_5m_24_20260722T180000Z.json,ERAUSDT,standard,2026-07-22T15:59:59.999000+00:00,breakout_continuation:short:0,stop,breakout_continuation,,,short,geometry_rejected,TARGET_TOO_DISTANT,geometry_rejected,,,,,,,,,,23.783065182171416,23.485946460279067,2.1595798869527854,5.939784113784857,11.831440624033595,6.1961494915932365,9.67186073708081,-1.3119886410016592,stop,1,2026-07-22T16:04:59.999000+00:00,0,,False,True,True,True,True,False,0.091952005877,,INVALID_GEOMETRY
ESPORTSUSDT_environment_15m_20_20260722T180000Z.json,ESPORTSUSDT,environment,2026-07-22T02:59:59.999000+00:00,breakout_retest:long:0,stop,breakout_retest,break_retest,breakout_retest,long,retained_primary,VALID_GEOMETRY,primary,accepted,PULLBACK_PREFERRED,pullback,True,mixed,moderate,62.958222078613204,53.869967,70.5,7.241091083801263,6.915448721835944,2.6285756181973894,9.281358769205708,2.8228844560217325,28.19292607099078,0.19430883782434316,-1.3206977873150305,stop,1,2026-07-22T03:14:59.999000+00:00,0,,False,True,True,True,True,False,0.380101960687,STRATEGY_OUTSIDE_ROUTE_PRIORITY|ENVIRONMENT_ROUTE_WARNING|SCORE_AND_CONFLICT_REQUIREMENTS_MET,GENUINE_PROFIT_AVAILABLE_THEN_STOP
